4,2858,5.0,964539140
4,2921,4.0,945078708
4,2959,2.0,945078528
4,2973,2.0,945078946
4,2997,4.0,986848610
4,3033,4.0,986936200
4,3044,5.0,945079920
4,3160,4.0,964539121
4,3175,1.0,964538930
4,3317,4.0,986934498
4,3358,3.0,964622758
4,3386,4.0,964539395
4,3408,4.0,986849238
4,3481,2.0,964538243
4,3489,1.0,986848908
4,3591,1.0,986935199
4,3809,3.0,986936207
4,3897,4.0,986934465
4,3911,3.0,986849149
4,3967,4.0,986849164
4,4021,4.0,986849180
4,4027,3.0,986849201
4,4029,3.0,986849226
4,4033,4.0,986849149
4,4034,5.0,986848753
4,4121,4.0,986934901
4,4166,3.0,986848700
4,4226,2.0,1007569424
4,4239,5.0,986848685
4,4246,4.0,1007574542
4,4273,4.0,1007574470
4,4308,1.0,1007569465
4,4641,1.0,1007569586
4,4765,5.0,1007569445
5,1,4.0,847434962
5,21,4.0,847435238
5,34,4.0,847434881
5,36,4.0,847435292
5,39,3.0,847434961
5,110,4.0,847434880
5,150,3.0,847434748
5,153,3.0,847434802
5,247,5.0,847435337
5,266,1.0,847435311
5,290,5.0,847435311
5,296,5.0,847434748
5,300,3.0,847435337
5,316,2.0,847434832
5,344,3.0,847434802
5,349,3.0,847434832
5,357,2.0,847435238
5,380,2.0,847434748
5,410,3.0,847435292
5,474,4.0,847435337
5,475,5.0,847435311
5,527,5.0,847434960
5,534,3.0,847435311
5,589,3.0,847435258
5,590,5.0,847434747
5,594,5.0,847435238
5,597,3.0,847434962
5,608,3.0,847435258
6,2,4.0,845553522
6,3,5.0,845554296
6,4,3.0,845554349
6,5,5.0,845553938
6,8,3.0,845555281
6,10,3.0,845553253
6,13,3.0,845555588
6,15,4.0,845554505
6,16,4.0,845553819
6,19,2.0,845553382
6,21,2.0,845553382
6,22,5.0,845553875
6,24,4.0,845554397
6,25,3.0,845553695
6,27,3.0,845555402
6,31,3.0,845553819
6,34,4.0,845553354
6,36,5.0,845553726
6,45,3.0,845553907
6,62,4.0,845553660
6,65,3.0,845555070
6,66,3.0,845555151
6,86,5.0,845556131
6,87,3.0,845555300
6,89,4.0,845555124
6,92,4.0,845555454
6,93,4.0,845554584
6,100,3.0,845555151
6,102,1.0,845555436
6,104,4.0,845554349
6,110,5.0,845553283
6,113,3.0,845556257
6,135,3.0,845554987
6,150,4.0,845553110
6,151,4.0,845553586
6,153,3.0,845553146
6,158,4.0,845553660
6,159,3.0,845555006
6,160,5.0,845553457
6,161,3.0,845553253
6,163,3.0,845553907
6,165,3.0,845553146
6,168,5.0,845553695
6,170,3.0,845554263
6,171,3.0,845555402
6,174,3.0,845554479
6,177,3.0,845554931
6,180,2.0,845555006
6,181,3.0,845553938
6,186,3.0,845553619
6,195,4.0,845554455
6,196,3.0,845553586
6,201,3.0,845556290
6,204,3.0,845553619
6,205,3.0,845555477
6,208,3.0,845553253
6,209,3.0,845556106
6,212,4.0,845556181
6,216,4.0,845554099
6,218,2.0,845553994
6,222,4.0,845554024
6,224,3.0,845553794
6,225,4.0,845553381
6,230,5.0,845553966
6,234,2.0,845554176
6,236,4.0,845553559
6,237,4.0,845553875
6,240,3.0,845555571
6,243,3.0,845555588
6,248,5.0,845554263
6,252,4.0,845553619
6,254,3.0,845555655
6,257,5.0,845554176
6,266,3.0,845553457
6,267,3.0,845554376
6,271,4.0,845555249
6,276,4.0,845553907
6,279,3.0,845555436
6,282,3.0,845553522
6,288,2.0,845553283
6,289,3.0,845554455
6,292,4.0,845553253
6,296,2.0,845553110
6,304,4.0,845555546
6,310,3.0,845556119
6,312,1.0,845555151
6,316,5.0,845553174
6,327,1.0,845554062
6,329,4.0,845553200
6,330,3.0,845555071
6,333,5.0,845553757
6,337,5.0,845553586
6,339,4.0,845553253
6,342,3.0,845553938
6,344,3.0,845553146
6,347,3.0,845555300
6,348,3.0,845553938
6,349,5.0,845553146
6,351,4.0,845554455
6,352,3.0,845555382
6,354,4.0,845555402
6,356,5.0,845553200
6,357,3.0,845553457
6,358,3.0,845555265
6,359,3.0,845556412
6,361,4.0,845554376
6,368,5.0,845553726
6,377,5.0,845553317
6,378,3.0,845554987
6,380,4.0,845553110
6,381,3.0,845553994
6,383,3.0,845554320
6,410,3.0,845553354
6,415,4.0,845554420
6,426,3.0,845554551
6,432,5.0,845553489
6,434,4.0,845553200
6,435,3.0,845553489
6,440,4.0,845553457
6,445,3.0,845555124
6,450,4.0,845555024
6,455,3.0,845554062
6,458,3.0,845555546
6,460,3.0,845555281
6,466,2.0,845553844
6,472,3.0,845555632
6,474,4.0,845553522
6,475,4.0,845554099
6,480,5.0,845553200
6,485,3.0,845553794
6,489,3.0,845554505
6,490,3.0,845554584
6,493,3.0,845555172
6,494,3.0,845554176
6,500,5.0,845553354
6,508,4.0,845553586
6,510,3.0,845555546
6,516,4.0,845554908
6,520,3.0,845553844
6,524,3.0,845554479
6,527,3.0,845553426
6,532,3.0,845554224
6,537,3.0,845554551
6,539,3.0,845553426
6,540,3.0,845554099
6,542,4.0,845554524
6,543,3.0,845554099
6,546,2.0,845554349
6,548,3.0,845554908
6,553,5.0,845553559
6,569,4.0,845555342
6,589,3.0,845553317
6,590,5.0,845553109
6,594,4.0,845553819
6,597,4.0,845553354
6,606,3.0,845555024
6,608,3.0,845553844
6,609,4.0,845555342
6,628,3.0,845555300
6,631,4.0,845555265
6,637,4.0,845555046
6,647,4.0,845555151
6,697,3.0,845556378
6,700,4.0,845556147
6,709,5.0,845555249
6,710,3.0,845556223
6,719,2.0,845555694
6,762,1.0,845555006
6,775,3.0,845556462
6,795,3.0,845556506
6,801,3.0,845556194
6,802,4.0,845554584
6,852,4.0,845555694
6,867,3.0,845556412
6,881,3.0,845556340
6,981,3.0,845556567
6,986,4.0,845556475
6,991,4.0,845556808
6,999,2.0,845556412
6,1042,3.0,845556462
6,1061,4.0,845556860
6,1064,4.0,845556579
6,1073,3.0,845555571
6,1084,3.0,845555454
7,1,4.5,1106635946
7,150,4.5,1106635925
7,165,4.0,1106635987
7,356,5.0,1106635915
7,380,3.0,1106635937
7,466,5.0,1106635532
7,480,5.0,1106635917
7,589,2.5,1106635940
7,648,4.0,1106635981
7,750,4.0,1106636810
7,920,3.0,1106635685
7,924,4.0,1106712615
7,1101,4.0,1106635502
7,1208,4.0,1106635462
7,1246,1.5,1106635678
7,1270,5.0,1106635681
7,1517,3.5,1106635489
7,1584,5.0,1106635423
7,1617,3.0,1107127060
7,1784,0.5,1106635416
7,1923,1.5,1106635444
7,1954,4.5,1106635657
7,2353,3.5,1106635625
7,2628,1.5,1106712553
7,2671,4.5,1113542732
7,2683,2.0,1106635420
7,2701,1.5,1106713076
7,2717,3.5,1106713081
7,2858,4.0,1106712546
7,3114,4.5,1106635500
7,3354,1.5,1106713005
7,3408,4.5,1106712549
7,3578,1.5,1106636534
7,3623,1.0,1106712541
7,3793,3.5,1106635630
7,3916,4.0,1106636596
7,3977,2.5,1106635635
7,3994,3.0,1161738301
7,4223,2.0,1106635742
7,4246,2.0,1110855253
7,4306,4.0,1106635524
7,4310,0.5,1107127033
7,4370,4.5,1106712869
7,4874,3.0,1106635738
7,4886,4.0,1106636531
7,5218,3.5,1106712866
7,5349,3.5,1106636606
7,5378,0.5,1106635735
7,5445,4.0,1106636707
7,5464,3.0,1106636612
7,5816,4.5,1106635705
7,6534,0.5,1157949714
7,6539,4.5,1106636584
7,6863,4.5,1106712827
7,7155,3.0,1173051472
7,8360,3.5,1106636782
7,8368,2.5,1106636592
7,8636,4.5,1106636511
7,8666,1.0,1106779625
7,8798,4.5,1106636602
7,8865,1.0,1106713549
7,8907,1.0,1110757877
7,8908,4.5,1122333561
7,8958,3.5,1110173697
7,8970,2.5,1106636069
7,8972,2.5,1111552650
7,8984,4.0,1106636101
7,32031,1.5,1122940686
7,32296,2.0,1118026013
7,32587,3.5,1128486479
7,33162,3.5,1116550784
7,33493,1.0,1121041079
7,33794,2.0,1121041002
7,34048,3.0,1121041015
7,37741,3.5,1162163504
7,45499,4.0,1157949636
7,45517,4.5,1157066190
7,45730,0.5,1161738279
7,46530,1.0,1157949732
7,48783,4.5,1162163488
7,48997,2.5,1174263740
7,49824,3.0,1173051469
8,2,4.0,839463806
8,10,2.0,839463509
8,21,4.0,839463564
8,34,5.0,839463546
8,39,3.0,839463644
8,110,3.0,839463527
8,150,4.0,839463422
8,153,2.0,839463451
8,186,4.0,839463856
8,208,3.0,839463509
8,235,3.0,839464076
8,236,3.0,839463767
8,252,3.0,839463856
8,282,3.0,839463767
8,292,3.0,839463489
8,296,4.0,839463422
8,339,3.0,839463509
8,356,3.0,839463527
8,357,5.0,839463767
8,377,4.0,839463644
8,380,5.0,839463422
8,432,1.0,839463702
8,440,3.0,839463728
8,480,4.0,839463527
8,500,2.0,839463624
8,527,5.0,839463728
8,539,3.0,839463728
8,586,3.0,839463702
8,590,5.0,839463422
8,597,3.0,839463728
9,223,4.0,1044656650
9,923,5.0,1044657026
9,1095,4.0,1044657088
9,1270,5.0,1044657088
9,1674,4.0,1044656650
9,2011,3.0,1044657200
9,2012,4.0,1044657237
9,2877,3.0,1044657221
9,2901,2.0,1044656716
9,3173,2.0,1044656650
9,3328,3.0,1044656650
9,3735,3.0,1044657051
9,4131,1.0,1044657221
9,4558,1.0,1044656650
9,5218,4.0,1044656811
9,5378,3.0,1044656811
9,5445,4.0,1044656792
9,5447,4.0,1044656836
9,5451,4.0,1044656836
9,5481,5.0,1044656836
9,5507,1.0,1044656836
9,5841,1.0,1044657318
9,5872,3.0,1044656962
9,5890,4.0,1044656792
9,5956,4.0,1044656962
9,5962,1.0,1044657338
9,5988,2.0,1044657269
10,296,1.0,1455303387
10,356,3.5,1455301685
10,597,3.5,1455357645
10,912,4.0,1455302254
10,1028,0.5,1455306152
10,1307,3.0,1455357613
10,1784,3.5,1455301699
10,1907,4.0,1455306183
10,2671,3.5,1455357517
10,2858,1.0,1455356578
10,2959,0.5,1455356582
10,3578,4.0,1455356591
10,3882,3.0,1455398344
10,4246,3.5,1455302676
10,4306,4.5,1455356595
10,4447,4.5,1455398321
10,5377,3.5,1455301898
10,5620,3.0,1455357578
10,5943,3.0,1455303078
10,5957,3.0,1455397999
10,6155,3.0,1455357557
10,6266,3.0,1455303070
10,6377,3.5,1455306101
10,6535,4.0,1455398379
10,6942,4.0,1455301621
10,7149,4.0,1455399533
10,7151,3.0,1455302670
10,7154,4.0,1455399087
10,7169,4.5,1455303046
10,7293,3.5,1455402085
10,7451,3.5,1455399289
10,7458,5.0,1455356656
10,8636,3.5,1455356713
10,8969,3.5,1455302697
10,8970,1.0,1455398160
10,30749,3.5,1455398096
10,31685,4.5,1455357602
10,33794,5.0,1455302031
10,40629,3.0,1455356796
10,40819,4.0,1455301745
10,41285,2.5,1455301854
10,51662,3.0,1455356357
10,51834,1.5,1455399396
10,56367,3.5,1455301825
10,56949,3.0,1455357531
10,58047,3.5,1455302791
10,59333,2.5,1455357564
10,60397,3.0,1455302689
10,60950,2.0,1455301965
10,63113,3.5,1455302183
10,64969,0.5,1455357607
10,66203,3.5,1455357596
10,68954,4.0,1455304158
10,69844,3.0,1455399200
10,70293,0.5,1455398141
10,72011,2.5,1455301741
10,72998,2.5,1455356351
10,74450,3.0,1455357541
10,77841,2.0,1455302684
10,79091,5.0,1455306124
10,80549,3.5,1455399347
10,82499,2.0,1455398390
10,84374,3.5,1455357730
10,86548,3.0,1455398396
10,87222,3.5,1455306257
10,88163,4.0,1455357504
10,95449,4.0,1455356885
10,96079,5.0,1455302172
10,97938,1.0,1455398105
10,103335,4.0,1455398111
10,103339,4.0,1455356177
10,104374,4.0,1455357653
10,105211,2.5,1455399232
10,107141,2.0,1455399188
10,109487,0.5,1455398092
10,112006,4.0,1455398144
10,113275,4.5,1455357698
10,119145,1.0,1455302650
10,129428,3.5,1455357384
10,136020,5.0,1455302192
10,137595,4.0,1455356898
11,10,3.0,902154316
11,36,4.0,902155135
11,44,2.0,902154593
11,110,5.0,902154266
11,150,5.0,902154266
11,153,3.0,902154593
11,165,3.0,902154567
11,170,4.0,902154621
11,208,3.0,902154706
11,292,4.0,902154383
11,349,5.0,902154342
11,356,5.0,901200263
11,368,3.0,904510567
11,377,3.0,902154431
11,380,4.0,902154431
11,434,3.0,902154685
11,466,3.0,902154805
11,474,4.0,902154431
11,480,4.0,902154383
11,493,3.0,902154805
11,529,5.0,902155043
11,589,4.0,902154266
11,648,4.0,902154514
11,1100,3.0,902154621
11,1101,5.0,901200233
11,1358,4.0,902155136
11,1370,3.0,902154383
11,1385,3.0,902154542
11,1391,1.0,902154685
11,1438,3.0,902154647
11,1518,4.0,902154431
11,1552,4.0,902154458
11,1573,3.0,902154542
11,1584,5.0,902155136
11,1586,4.0,902154487
11,1597,4.0,902154487
11,1604,4.0,902154647
11,1608,4.0,902154316
11,1693,5.0,902155102
11,1704,4.0,902155102
11,1784,5.0,902155043
11,1840,4.0,901200111
11,1918,4.0,901200070
11,1923,4.0,904510428
11,2002,2.0,902154383
11,2027,3.0,904510428
11,2028,5.0,902153951
12,39,4.0,1247264471
12,168,5.0,1247264411
12,222,5.0,1247263465
12,357,3.5,1247264106
12,543,3.5,1247263318
12,920,4.5,1247264114
12,1265,3.5,1247264118
12,1357,5.0,1247263404
12,1405,3.0,1247263395
12,1876,3.5,1247263334
12,2100,3.5,1247263337
12,2485,5.0,1247264406
12,2572,5.0,1247263689
12,2581,5.0,1247263444
12,2694,4.0,1247263398
12,2717,5.0,1247263428
12,3967,4.5,1247263471
12,5620,4.0,1247264417
12,6942,5.0,1247264138
12,40629,5.0,1247264192
13,597,3.0,987456968
13,1590,4.0,987457086
13,1619,3.0,987895819
13,1639,4.0,987456818
13,2145,3.0,987456968
13,2174,3.0,987456818
13,2541,2.0,987456818
13,3300,4.0,987895952
13,3409,2.0,987895720
13,3513,3.0,987895651
13,3578,5.0,987895902
13,3624,4.0,987895902
13,3717,3.0,987895952
13,3793,4.0,987895902
13,3798,4.0,987895720
13,3827,4.0,987895952
13,3893,3.0,987895651
13,3897,4.0,987895582
13,3977,3.0,987895952
13,4011,5.0,987895651
13,4148,4.0,987895720
14,4,3.0,835441653
14,19,1.0,835441168
14,25,4.0,835441394
14,39,3.0,835441186
14,110,5.0,835441107
14,150,4.0,835440977
14,153,2.0,835441012
14,193,3.0,835441371
14,266,5.0,835441168
14,282,5.0,835441239
14,288,4.0,835441107
14,296,3.0,835440978
14,337,5.0,835441239
14,339,4.0,835441066
14,344,2.0,835441012
14,351,3.0,835441686
14,356,4.0,835441239
14,377,3.0,835441328
14,383,4.0,835441729
14,434,4.0,835441066
14,455,3.0,835441812
14,480,3.0,835441262
14,508,3.0,835441558
14,524,3.0,835442007
14,527,3.0,835441371
14,539,4.0,835441415
14,540,3.0,835441794
14,553,4.0,835441239
14,586,3.0,835441451
14,590,4.0,835440977
14,597,3.0,835441431
15,1,2.5,1510577970
15,44,1.0,1299424916
15,158,1.0,1299424840
15,172,1.0,1299424762
15,296,4.0,1510571877
15,356,5.0,1510571873
15,527,5.0,1510571982
15,589,5.0,1510572012
15,849,2.0,1299425064
15,1200,5.0,1510572775
15,1214,5.0,1510572684
15,1265,3.5,1510572001
15,1270,5.0,1510571953
15,1653,4.5,1510572798
15,2001,5.0,1299424826
15,2011,5.0,1510572060
15,2012,4.0,1510572114
15,2028,3.5,1510571984
15,2278,2.5,1299424998
15,2329,4.5,1510572005
15,2858,4.0,1510571751
15,2959,2.5,1510571747
15,3156,5.0,1510573324
15,3499,4.0,1510572526
15,3510,5.0,1299425097
15,3535,3.5,1510572486
15,3555,4.0,1299425208
15,3578,5.0,1510571768
15,3617,1.5,1299425200
15,3949,4.0,1510572144
15,3994,3.0,1510571677
15,4022,3.5,1510572048
15,4226,1.5,1510571774
15,4306,3.0,1510577965
15,4370,4.0,1510573239
15,4886,3.5,1510577956
15,5445,4.0,1510571793
15,6377,3.0,1510577979
15,6502,3.5,1510571682
15,6874,3.0,1510572077
15,7254,3.5,1510572802
15,7438,3.0,1510572163
15,8360,2.5,1510578083
15,8644,3.5,1510572823
15,33493,5.0,1510572900
15,48304,4.5,1510572550
15,48774,3.0,1510573220
15,50872,3.0,1510577962
15,56174,3.5,1510572810
15,60069,3.5,1510577951
15,63859,3.0,1510578158
15,64614,4.0,1510572137
15,68237,3.0,1510572824
15,68954,3.5,1510577953
15,69757,4.0,1299425345
15,70286,3.5,1510572656
15,71264,2.5,1510578103
15,72998,3.0,1510572052
15,79132,3.5,1510571930
15,84152,5.0,1510572834
15,85414,3.5,1510572833
15,91500,3.0,1510573214
15,94864,3.0,1510572894
15,96610,3.0,1510572815
15,97938,4.0,1510572473
15,99114,1.0,1510571958
15,103249,3.5,1510573234
15,105504,4.0,1510572616
15,109487,4.0,1510571878
15,110102,1.5,1510573153
15,111759,4.5,1510572026
15,112556,4.5,1510572466
15,112852,1.5,1510571973
15,115149,2.0,1510572159
15,115713,2.0,1510572009
15,120466,2.5,1510573154
15,122882,2.0,1510572126
15,122904,2.0,1510571949
15,122924,1.0,1510573305
15,134130,4.0,1510571883
15,143385,3.0,1510572581
15,152077,5.0,1510572535
15,152081,3.0,1510578039
15,158872,3.5,1510578028
15,160980,3.5,1510572512
15,166528,5.0,1510572789
16,111,4.5,1377477446
16,204,2.0,1377476617
16,296,3.0,1377477302
16,319,4.0,1377476675
16,356,3.5,1377477951
16,527,4.0,1377476787
16,541,4.5,1377477340
16,608,4.5,1377477406
16,678,4.0,1377477470
16,750,4.5,1377476825
16,849,4.0,1377476589
16,912,3.5,1377476810
16,923,3.5,1377477349
16,1089,4.0,1377477608
16,1136,4.0,1377476972
16,1147,4.0,1377477315
16,1186,3.5,1377476649
16,1188,2.5,1377476656
16,1193,4.0,1377476813
16,1199,5.0,1377477911
16,1207,4.0,1377476891
16,1208,4.0,1377477450
16,1214,4.0,1377477839
16,1222,4.5,1377477957
16,1230,4.0,1377477576
16,1252,4.5,1377476948
16,1276,4.0,1377477457
16,1617,3.5,1377477542
16,1680,3.5,1377476680
16,1704,3.5,1377477954
16,2329,3.5,1377477278
16,2490,3.0,1377476611
16,2641,3.0,1377476582
16,2707,3.5,1377476693
16,2723,3.5,1377476594
16,2858,3.5,1377476998
16,2959,3.5,1377476874
16,3174,3.5,1377476640
16,3429,3.5,1377477379
16,3683,4.0,1377477908
16,3741,4.0,1377477903
16,3949,4.0,1377477886
16,4011,3.0,1377477891
16,4226,4.5,1377476925
16,4878,3.5,1377477936
16,7361,3.5,1377477402
16,60069,4.0,1377477834
16,68954,4.0,1377477654
16,78499,4.5,1377477830
16,79132,3.0,1377476916
17,1,4.5,1305696483
17,44,3.5,1305696245
17,110,4.5,1305696470
17,111,4.0,1326943208
17,150,3.5,1305696497
17,296,5.0,1305696455
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,541,3.5,1322628857
17,589,4.5,1305696475
17,590,4.5,1305696492
17,750,4.5,1307262443
17,899,3.5,1305696265
17,910,3.5,1305696226
17,1036,4.0,1305696741
17,1089,4.0,1307262280
17,1090,4.5,1322629080
17,1100,3.5,1305696352
17,1193,4.5,1305696771
17,1222,4.5,1305696870
17,1228,4.5,1326943248
17,1252,4.0,1307262291
17,1259,4.0,1305696786
17,1270,4.5,1305696846
17,1291,4.0,1305696691
17,1358,3.0,1322629202
17,1375,3.5,1305696232
17,1405,4.0,1305696277
17,1466,3.0,1322629229
17,2028,4.5,1305696726
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2717,3.5,1305696306
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,3039,4.5,1305696285
17,3263,4.0,1305696358
17,3702,3.5,1305696292
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4571,4.0,1305696310
17,6870,3.5,1322629189
17,7482,4.0,1305696864
17,33794,4.0,1305696851
17,60069,3.5,1305696839
17,68157,4.0,1305696894
17,68358,4.5,1322629267
17,77455,3.5,1307262449
17,78499,4.0,1305696624
17,79132,4.5,1305696716
18,1,3.5,1455209816
18,2,3.0,1455617462
18,16,4.5,1461311583
18,34,2.5,1455617533
18,36,4.0,1455617478
18,70,3.5,1455735732
18,104,2.5,1455748792
18,110,4.5,1455050170
18,111,4.0,1458516249
18,163,4.0,1455748933
18,165,4.0,1455209902
18,180,4.0,1455617692
18,208,3.0,1455617516
18,223,4.0,1455617470
18,235,4.5,1455529905
18,288,4.0,1455617466
18,296,4.0,1455050745
18,329,4.0,1455231677
18,337,4.0,1455748833
18,344,2.5,1455209869
18,356,4.5,1455050112
18,377,2.5,1455209879
18,380,2.5,1455209846
18,431,4.0,1462138790
18,435,2.0,1459946774
18,442,3.0,1455748803
18,466,2.5,1459946776
18,480,3.5,1455209811
18,500,3.5,1455618095
18,508,4.0,1455749987
18,527,4.5,1455050006
18,541,4.0,1456745325
18,555,4.0,1504907725
18,586,3.5,1455748696
18,589,4.5,1455209793
18,590,4.0,1455209837
18,608,4.5,1455050069
