user_id,game_name,game_id,rating
53875128.0,LUFTRAUSERS,233150.0,2.0
53875128.0,Arma 2,33900.0,2.0
53875128.0,No Time To Explain Remastered,681560.0,2.0
53875128.0,FEZ,224760.0,2.0
53875128.0,The Legend of Heroes Trails in the Sky,251150.0,2.0
53875128.0,Bleed,239800.0,2.0
53875128.0,Borderlands 2,49520.0,2.0
53875128.0,Race The Sun,253030.0,2.0
53875128.0,Shadowgrounds,2500.0,2.0
53875128.0,They Bleed Pixels,211260.0,2.0
53875128.0,BioShock,7670.0,2.0
53875128.0,Symphony,207750.0,2.0
53875128.0,DLC Quest,230050.0,2.0
53875128.0,The Stanley Parable,221910.0,2.0
53875128.0,Freedom Planet,248310.0,2.0
53875128.0,KHOLAT,343710.0,2.0
53875128.0,Secrets of Rtikon,246680.0,2.0
53875128.0,Unepic,233980.0,2.0
53875128.0,FINAL FANTASY VII,39140.0,2.0
53875128.0,404Sight,361630.0,2.0
53875128.0,Psychonauts,3830.0,2.0
53875128.0,Rock of Ages,22230.0,2.0
53875128.0,Air Brawl,375600.0,2.0
53875128.0,One Finger Death Punch,264200.0,2.0
53875128.0,Mind Path to Thalamus Enhanced Edition,296070.0,2.0
53875128.0,Intrusion 2,214970.0,2.0
53875128.0,Amnesia The Dark Descent,57300.0,2.0
53875128.0,Fieldrunners,209690.0,2.0
53875128.0,Out There Somewhere,263980.0,2.0
53875128.0,KAMI,272040.0,2.0
53875128.0,NightSky,99700.0,2.0
53875128.0,Frozen Synapse,98200.0,2.0
53875128.0,GRID 2,44350.0,2.0
53875128.0,Call of Juarez Gunslinger,204450.0,2.0
53875128.0,Crysis 2 Maximum Edition,108800.0,2.0
53875128.0,Outlast,238320.0,2.0
53875128.0,Valkyria Chronicles,294860.0,2.0
53875128.0,Proteus,219680.0,2.0
53875128.0,Jamestown,94200.0,2.0
53875128.0,Astebreed,742240.0,2.0
53875128.0,Phantom Breaker Battle Grounds,333110.0,2.0
53875128.0,The Witcher Enhanced Edition,20920.0,2.0
53875128.0,Survarium,355840.0,2.0
53875128.0,BattleBlock Theater,238460.0,2.0
53875128.0,Need for Speed Hot Pursuit,47870.0,2.0
53875128.0,Skullgirls,245170.0,2.0
53875128.0,The Crew,241560.0,2.0
53875128.0,Metro Last Light Redux,287390.0,2.0
53875128.0,Crimzon Clover  WORLD IGNITION,285440.0,2.0
53875128.0,Kill The Bad Guy,293940.0,1.0
53875128.0,Freaking Meatbags,297060.0,1.0
53875128.0,Saints Row 2,9480.0,1.0
53875128.0,Dyad,223450.0,1.0
53875128.0,Starseed Pilgrim,230980.0,1.0
53875128.0,Goats on a Bridge,335840.0,1.0
53875128.0,Call of Duty Modern Warfare 2 - Multiplayer,393080.0,1.0
53875128.0,And Yet It Moves,18700.0,1.0
53875128.0,Battlefield Bad Company 2,24960.0,1.0
53875128.0,Call of Duty Modern Warfare 2,10180.0,1.0
53875128.0,Rodina,314230.0,1.0
53875128.0,Age of Empires II HD The Forgotten,239550.0,1.0
53875128.0,Age of Empires III Complete Collection,105450.0,4.0
53875128.0,Age of Mythology Extended Edition,266840.0,1.0
53875128.0,Alan Wake,108710.0,1.0
53875128.0,Alien Isolation,214490.0,1.0
53875128.0,Amnesia A Machine for Pigs,239200.0,1.0
53875128.0,Antichamber,219890.0,1.0
53875128.0,App Game Kit,496900.0,1.0
53875128.0,Arma 2 Operation Arrowhead Beta (Obsolete),33930.0,2.0
53875128.0,Arma 2 Private Military Company,65720.0,1.0
53875128.0,A Story About My Uncle,278360.0,1.0
53875128.0,Awesomenauts,204300.0,1.0
53875128.0,Beatbuddy Tale of the Guardians,231040.0,1.0
53875128.0,Betrayer,243120.0,1.0
53875128.0,BioShock Infinite,8870.0,1.0
53875128.0,BlazBlue Continuum Shift Extend,294810.0,1.0
53875128.0,Braid,26800.0,1.0
53875128.0,Breath of Death VII ,107300.0,1.0
53875128.0,Capsized,95300.0,1.0
53875128.0,Castle Crashers,204360.0,1.0
53875128.0,Cinders,293680.0,1.0
53875128.0,Cities Skylines,255710.0,1.0
53875128.0,Company of Heroes,228200.0,1.0
53875128.0,Contagion,238430.0,1.0
53875128.0,Crayon Physics Deluxe,26900.0,1.0
53875128.0,Cthulhu Saves the World ,107310.0,1.0
53875128.0,Darksiders,50620.0,1.0
53875128.0,DARK SOULS II Scholar of the First Sin,335300.0,1.0
53875128.0,Deadlight Original Soundtrack,211419.0,1.0
53875128.0,Deus Ex Game of the Year Edition,6910.0,1.0
53875128.0,Deus Ex The Fall,258180.0,1.0
53875128.0,Devil May Cry 4,45700.0,1.0
53875128.0,Door Kickers,248610.0,1.0
53875128.0,Draw a Stickman EPIC,403180.0,1.0
53875128.0,Endless Space,208140.0,1.0
53875128.0,English Country Tune,207570.0,1.0
53875128.0,Fallout New Vegas Dead Money,72730.0,1.0
53875128.0,Fallout New Vegas Honest Hearts,72740.0,1.0
53875128.0,FarSky,286340.0,1.0
53875128.0,FINAL FANTASY III,292120.0,1.0
53875128.0,FINAL FANTASY VIII,39150.0,1.0
53875128.0,FRACT OSC,243220.0,1.0
53875128.0,GameGuru,266310.0,1.0
53875128.0,Giana Sisters Twisted Dreams,223220.0,1.0
53875128.0,Gigantic Army,278930.0,1.0
53875128.0,Gone Home,232430.0,1.0
53875128.0,Gothic 3,39500.0,1.0
53875128.0,Hero Siege,269210.0,1.0
53875128.0,Hitman 2 Silent Assassin,6850.0,1.0
53875128.0,Hitman Blood Money,6860.0,1.0
53875128.0,Hitman Codename 47,6900.0,1.0
53875128.0,Hitman Contracts,247430.0,1.0
53875128.0,How to Survive,250400.0,1.0
53875128.0,I am Bread,327890.0,1.0
53875128.0,Injustice Gods Among Us Ultimate Edition,242700.0,1.0
53875128.0,Ittle Dew,241320.0,1.0
53875128.0,Just Cause,6880.0,1.0
53875128.0,Kerbal Space Program,220200.0,1.0
53875128.0,Killer is Dead,261110.0,1.0
53875128.0,Killing Floor,1250.0,1.0
53875128.0,Labyrinthine Dreams,278570.0,1.0
53875128.0,Last Word,355530.0,1.0
53875128.0,Legends of Persia,301220.0,1.0
53875128.0,LEGO Batman The Videogame,21000.0,1.0
53875128.0,LEGO Harry Potter Years 5-7,21130.0,1.0
53875128.0,LIMBO,48000.0,1.0
53875128.0,LISA,335670.0,1.0
53875128.0,Little Inferno,221260.0,1.0
53875128.0,Magicka,42910.0,1.0
53875128.0,Mass Effect 2,24980.0,1.0
53875128.0,Max Payne 3,204100.0,1.0
53875128.0,Mechanic Escape,268240.0,1.0
53875128.0,METAL SLUG 3,250180.0,1.0
53875128.0,Mitsurugi Kamui Hikae,263620.0,1.0
53875128.0,Need for Speed Undercover,17430.0,1.0
53875128.0,One Way Heroics,266210.0,1.0
53875128.0,Ori and the Blind Forest (Original Soundtrack),387290.0,4.0
53875128.0,PAYDAY 2,218620.0,1.0
53875128.0,PAYDAY The Heist,24240.0,1.0
53875128.0,POSTAL 2,223470.0,1.0
53875128.0,Project Temporality,290320.0,1.0
53875128.0,RAGE,9200.0,1.0
53875128.0,Red Faction Guerrilla Steam Edition,20500.0,1.0
53875128.0,Remember Me,228300.0,1.0
53875128.0,Saints Row Gat out of Hell,301910.0,1.0
53875128.0,Screencheat,301970.0,1.0
53875128.0,Scribblenauts Unlimited,218680.0,1.0
53875128.0,Shadow Warrior,233130.0,1.0
53875128.0,Shank,6120.0,1.0
53875128.0,Sins of a Solar Empire Rebellion,204880.0,1.0
53875128.0,Sins of a Solar Empire Rebellion Soundtrack,204880.0,1.0
53875128.0,Skulls of the Shogun,228960.0,1.0
53875128.0,Space Engineers,244850.0,1.0
53875128.0,Spiral Knights,99900.0,1.0
53875128.0,Spriter Pro,332360.0,1.0
53875128.0,Star Wars Dark Forces,32400.0,1.0
53875128.0,Star Wars Empire at War Gold,32470.0,1.0
53875128.0,Star Wars Knights of the Old Republic,32370.0,1.0
53875128.0,Star Wars The Force Unleashed II,32500.0,1.0
53875128.0,Star Wars The Force Unleashed Ultimate Sith Edition,32430.0,1.0
53875128.0,Star Wars Jedi Knight Dark Forces II,32380.0,1.0
53875128.0,Star Wars Jedi Knight Jedi Academy,6020.0,1.0
53875128.0,Star Wars Republic Commando,6000.0,1.0
53875128.0,Star Wars The Clone Wars Republic Heroes,32420.0,1.0
53875128.0,Syberia,46500.0,1.0
53875128.0,Terraria,105600.0,1.0
53875128.0,The Cat Lady,253110.0,1.0
53875128.0,The Elder Scrolls V Skyrim,22330.0,1.0
53875128.0,The Incredible Adventures of Van Helsing II,272470.0,1.0
53875128.0,The Long Dark,305620.0,1.0
53875128.0,The Lord of the Rings War in the North,212500.0,1.0
53875128.0,The Swapper,231160.0,1.0
53875128.0,The Witcher 2 Assassins of Kings Enhanced Edition,20920.0,2.0
53875128.0,The Witcher 3 Wild Hunt,292030.0,1.0
53875128.0,This War of Mine,282070.0,1.0
53875128.0,Tomb Raider,203160.0,1.0
53875128.0,Toribash,248570.0,1.0
53875128.0,Total War SHOGUN 2,201271.0,1.0
53875128.0,Transistor,237930.0,1.0
53875128.0,Transistor Soundtrack,299240.0,1.0
53875128.0,TRI Of Friendship and Madness,293660.0,1.0
53875128.0,Unholy Heights,249330.0,1.0
53875128.0,Unturned,304930.0,1.0
53875128.0,Vessel,108500.0,1.0
53875128.0,VVVVVV,70300.0,1.0
53875128.0,"Warhammer 40,000 Dawn of War - Game of the Year Edition",56437.0,1.0
53875128.0,Wizorb,207420.0,1.0
53875128.0,Ys Origin,207350.0,1.0
53875128.0,Zen Bound 2,61600.0,1.0
26122540.0,Call of Duty Modern Warfare 2 - Multiplayer,393080.0,5.0
26122540.0,Call of Duty Modern Warfare 2,10180.0,5.0
26122540.0,Call of Duty Black Ops - Multiplayer,42700.0,5.0
26122540.0,Dungeon Defenders,65800.0,4.0
26122540.0,Call of Duty Black Ops,42700.0,5.0
26122540.0,ArcheAge,304030.0,1.0
126340495.0,Dota 2,570.0,5.0
126340495.0,Rust,252490.0,5.0
126340495.0,Outlast,238320.0,3.0
126340495.0,Robocraft,301520.0,3.0
126340495.0,Far Cry 3,220240.0,3.0
126340495.0,War Thunder,236390.0,2.0
126340495.0,Fishing Planet,380600.0,1.0
126340495.0,Neverwinter,109600.0,1.0
126340495.0,Unturned,304930.0,1.0
97298878.0,Max Payne 2 The Fall of Max Payne,12150.0,5.0
97298878.0,Mafia II,50130.0,5.0
97298878.0,Race The Sun,253030.0,4.0
97298878.0,Space Pirates and Zombies,107200.0,4.0
97298878.0,Revenge of the Titans,93200.0,4.0
97298878.0,Dota 2,570.0,4.0
97298878.0,Super Puzzle Platformer Deluxe,238530.0,3.0
97298878.0,LIMBO,48000.0,2.0
97298878.0,Mark of the Ninja,860950.0,2.0
97298878.0,Burnout Paradise The Ultimate Box,24740.0,2.0
97298878.0,Crysis 2 Maximum Edition,108800.0,2.0
97298878.0,Crayon Physics Deluxe,26900.0,2.0
97298878.0,Osmos,29180.0,2.0
97298878.0,Adventures of Shuggy,211440.0,1.0
97298878.0,And Yet It Moves,18700.0,1.0
97298878.0,Arma Cold War Assault,65790.0,1.0
97298878.0,Bastion,107100.0,1.0
97298878.0,Batman Arkham Origins,209000.0,1.0
97298878.0,Braid,26800.0,1.0
97298878.0,Dead Space,17470.0,1.0
97298878.0,Eets Munchies,214550.0,1.0
97298878.0,Enclave,253980.0,1.0
97298878.0,Hammerfight,41100.0,1.0
97298878.0,Indie Game The Movie,207080.0,1.0
97298878.0,Little Inferno,221260.0,1.0
97298878.0,Machinarium,40700.0,1.0
97298878.0,RACE 07,8600.0,1.0
97298878.0,RaceRoom Racing Experience ,211500.0,1.0
97298878.0,Thief Gold,211600.0,1.0
97298878.0,VVVVVV,70300.0,1.0
97298878.0,X3 Albion Prelude,201310.0,1.0
97298878.0,X3 Reunion,2810.0,1.0
97298878.0,X3 Terran Conflict,2820.0,1.0
92107940.0,The Elder Scrolls V Skyrim,22330.0,5.0
92107940.0,7 Days to Die,251570.0,5.0
92107940.0,Far Cry 3 Blood Dragon,233270.0,5.0
92107940.0,ORION Prelude,104900.0,4.0
92107940.0,Goat Simulator,265930.0,2.0
92107940.0,Hotline Miami 2 Wrong Number,274170.0,2.0
92107940.0,Amnesia A Machine for Pigs,239200.0,2.0
92107940.0,BioShock Infinite,8870.0,1.0
92107940.0,The Elder Scrolls V Skyrim - Dragonborn,22330.0,5.0
48845802.0,Castle Crashers,204360.0,5.0
48845802.0,Call of Duty Black Ops,42700.0,4.0
48845802.0,Call of Duty Black Ops - Multiplayer,42700.0,4.0
48845802.0,Left 4 Dead,500.0,2.0
48845802.0,SMITE,386360.0,2.0
48845802.0,Ricochet,60.0,2.0
48845802.0,Amnesia The Dark Descent,57300.0,1.0
48845802.0,Day of Defeat,30.0,1.0
48845802.0,Deathmatch Classic,40.0,1.0
226212066.0,Unturned,304930.0,5.0
226212066.0,PAYDAY 2,218620.0,4.0
226212066.0,Team Fortress 2,440.0,3.0
226212066.0,AdVenture Capitalist,346900.0,3.0
250006052.0,The Elder Scrolls V Skyrim,22330.0,5.0
250006052.0,Project CARS,234630.0,5.0
250006052.0,The Elder Scrolls V Skyrim - Dawnguard,22330.0,5.0
250006052.0,The Elder Scrolls V Skyrim - Dragonborn,22330.0,5.0
250006052.0,The Elder Scrolls V Skyrim - Hearthfire,22330.0,5.0
65117175.0,Defense Grid The Awakening,18500.0,5.0
65117175.0,Faerie Solitaire,38600.0,5.0
65117175.0,Universe Sandbox,230290.0,5.0
65117175.0,Toki Tori,38700.0,4.0
65117175.0,The Wonderful End of the World,15500.0,4.0
65117175.0,Portal,400.0,4.0
65117175.0,Thomas Was Alone,220780.0,4.0
65117175.0,Little Inferno,221260.0,4.0
65117175.0,Costume Quest,115100.0,4.0
65117175.0,RUSH,844040.0,4.0
65117175.0,Return to Mysterious Island 2,277110.0,3.0
65117175.0,World of Goo,22000.0,3.0
65117175.0,Deus Ex Game of the Year Edition,6910.0,3.0
65117175.0,Machinarium,40700.0,3.0
65117175.0,VVVVVV,70300.0,3.0
65117175.0,Quantum Conundrum,200010.0,3.0
65117175.0,The Ball,770660.0,3.0
65117175.0,Torchlight II,200710.0,3.0
65117175.0,Amnesia The Dark Descent,57300.0,3.0
65117175.0,Jamestown,94200.0,3.0
65117175.0,Oozi Earth Adventure,257990.0,3.0
65117175.0,Braid,26800.0,3.0
65117175.0,FTL Faster Than Light,212680.0,2.0
65117175.0,Atom Zombie Smasher ,55040.0,2.0
65117175.0,Team Fortress 2,440.0,2.0
65117175.0,Bastion,107100.0,2.0
65117175.0,Osmos,29180.0,2.0
65117175.0,Killing Floor,1250.0,2.0
65117175.0,And Yet It Moves,18700.0,2.0
65117175.0,NightSky,99700.0,2.0
65117175.0,Ticket to Ride,108200.0,2.0
65117175.0,Penumbra Overture,22180.0,2.0
65117175.0,Crayon Physics Deluxe,26900.0,2.0
65117175.0,Critical Mass,105300.0,2.0
65117175.0,Pixel Puzzles Japan,284950.0,1.0
65117175.0,LEGO MARVEL Super Heroes,249130.0,1.0
65117175.0,Alien Breed 2 Assault,22650.0,1.0
65117175.0,Aquaria,24420.0,1.0
65117175.0,Costume Quest 2,275180.0,1.0
65117175.0,Defense Grid 2,18509.0,1.0
65117175.0,Defense Grid Containment DLC,18523.0,1.0
65117175.0,Defense Grid Resurgence Map Pack 1,18508.0,1.0
65117175.0,Defense Grid Resurgence Map Pack 2 ,18509.0,1.0
65117175.0,Defense Grid Resurgence Map Pack 3,18520.0,1.0
65117175.0,Defense Grid Resurgence Map Pack 4,18521.0,1.0
65117175.0,Defy Gravity,451030.0,1.0
65117175.0,Hammerfight,41100.0,1.0
65117175.0,Mechanic Escape,268240.0,1.0
65117175.0,PAYDAY The Heist,24240.0,1.0
65117175.0,Psychonauts,3830.0,1.0
65117175.0,Race The Sun,253030.0,1.0
65117175.0,Samorost 2,40720.0,1.0
65117175.0,Sanctum 2,210770.0,1.0
65117175.0,Shank,6120.0,1.0
65117175.0,Steel Storm Burning Retribution,96200.0,1.0
65117175.0,Teleglitch Die More Edition,234390.0,1.0
65117175.0,The Talos Principle,257510.0,1.0
11373749.0,Team Fortress 2,440.0,5.0
11373749.0,Rocket League,252950.0,5.0
11373749.0,The Elder Scrolls V Skyrim,22330.0,5.0
11373749.0,The Elder Scrolls IV Oblivion ,22330.0,5.0
11373749.0,Terraria,105600.0,5.0
11373749.0,Grand Theft Auto V,12210.0,5.0
11373749.0,Saints Row 2,9480.0,5.0
11373749.0,Grand Theft Auto Episodes from Liberty City,12220.0,5.0
11373749.0,The Witcher Enhanced Edition,20920.0,5.0
11373749.0,Left 4 Dead,500.0,5.0
11373749.0,Saints Row The Third,55230.0,5.0
11373749.0,Batman Arkham Origins,209000.0,5.0
11373749.0,The Elder Scrolls III Morrowind,22320.0,5.0
11373749.0,Star Wars Knights of the Old Republic,32370.0,5.0
11373749.0,Sleeping Dogs,215246.0,5.0
11373749.0,Darksiders,50620.0,5.0
11373749.0,Worms Reloaded,22600.0,5.0
11373749.0,FlatOut Ultimate Carnage,12360.0,5.0
11373749.0,Portal 2,620.0,5.0
11373749.0,Rogue Legacy,241600.0,5.0
11373749.0,Chivalry Medieval Warfare,219640.0,5.0
11373749.0,Ghost Master,6200.0,5.0
11373749.0,Peggle Deluxe,3480.0,5.0
11373749.0,Alan Wake,108710.0,5.0
11373749.0,Sherlock Holmes Nemesis,11040.0,5.0
11373749.0,Puzzler World 2,200130.0,5.0
11373749.0,Tomb Raider,203160.0,5.0
11373749.0,Bejeweled 3,78000.0,5.0
11373749.0,BioShock,7670.0,5.0
11373749.0,The Book of Unwritten Tales,215160.0,5.0
11373749.0,The Testament of Sherlock Holmes,205650.0,5.0
11373749.0,Bully Scholarship Edition,12200.0,5.0
11373749.0,Crazy Machines 2,312090.0,5.0
11373749.0,The Secret of Monkey Island Special Edition,32360.0,5.0
11373749.0,Kingdoms of Amalur Reckoning,102500.0,5.0
11373749.0,Game Dev Tycoon,239820.0,4.0
11373749.0,Prison Architect,233450.0,4.0
11373749.0,Bastion,107100.0,4.0
11373749.0,Call of Duty Modern Warfare 2,10180.0,4.0
11373749.0,DiRT 2,662660.0,4.0
11373749.0,Monkey Island 2 Special Edition,32460.0,4.0
11373749.0,Dishonored,205100.0,4.0
11373749.0,The Ball,770660.0,4.0
11373749.0,TrackMania Stadium,232910.0,4.0
11373749.0,Aura Fate of the Ages,65500.0,4.0
11373749.0,Scribblenauts Unlimited,218680.0,4.0
11373749.0,Trials 2 Second Edition,16600.0,4.0
11373749.0,Grim Legends The Forsaken Bride,284850.0,4.0
11373749.0,Machinarium,40700.0,4.0
11373749.0,Call of Duty Black Ops,42700.0,5.0
11373749.0,Nightmares from the Deep 2 The Siren`s Call,284790.0,4.0
11373749.0,Banished,242920.0,4.0
11373749.0,Antichamber,219890.0,4.0
11373749.0,Goat Simulator,265930.0,4.0
11373749.0,The Jackbox Party Pack,331670.0,4.0
11373749.0,Abyss The Wraiths of Eden,284710.0,4.0
11373749.0,Anodyne,234900.0,4.0
11373749.0,Penumbra Overture,22180.0,4.0
11373749.0,Singularity,42670.0,4.0
11373749.0,The Maw,26000.0,4.0
11373749.0,Psychonauts,3830.0,4.0
11373749.0,Sinister City,326180.0,3.0
11373749.0,Puzzle Agent,31270.0,3.0
11373749.0,Rocketbirds Hardboiled Chicken,215510.0,3.0
11373749.0,Atom Zombie Smasher ,55040.0,3.0
11373749.0,Nightmares from the Deep The Cursed Heart,259740.0,3.0
11373749.0,Surgeon Simulator,233720.0,3.0
11373749.0,Cities Skylines,255710.0,3.0
11373749.0,Alchemy Mysteries Prague Legends,326190.0,3.0
11373749.0,Clockwork Tales Of Glass and Ink,284830.0,3.0
11373749.0,Puzzle Agent 2,94590.0,3.0
11373749.0,Torchlight II,200710.0,3.0
11373749.0,9 Clues The Secret of Serpent Creek,284870.0,3.0
11373749.0,The Tiny Bang Story,96000.0,3.0
11373749.0,Braid,26800.0,3.0
11373749.0,And Yet It Moves,18700.0,3.0
11373749.0,Shoppe Keep,381120.0,3.0
11373749.0,Windosill,37600.0,3.0
11373749.0,Alien Swarm,630.0,3.0
11373749.0,Chime,62100.0,3.0
11373749.0,Dungeon Defenders,65800.0,3.0
11373749.0,Fate of the World,80200.0,3.0
11373749.0,State of Decay,241540.0,3.0
11373749.0,Dota 2,570.0,3.0
11373749.0,Contagion,238430.0,3.0
11373749.0,Shatter,20820.0,2.0
11373749.0,World of Goo,22000.0,2.0
11373749.0,Octodad Dadliest Catch,224480.0,2.0
11373749.0,TRAUMA,98100.0,2.0
11373749.0,Plain Sight,49900.0,2.0
11373749.0,The Cave,221810.0,2.0
11373749.0,Crayon Physics Deluxe,26900.0,2.0
11373749.0,Just Cause 2 Multiplayer Mod,259080.0,2.0
11373749.0,Unturned,304930.0,2.0
11373749.0,Port of Call,356520.0,2.0
11373749.0,Magicka,42910.0,2.0
11373749.0,The Stanley Parable,221910.0,2.0
11373749.0,LEGO Worlds,332310.0,2.0
11373749.0,Hydrophobia Prophecy,92000.0,2.0
11373749.0,The Longest Journey,6310.0,2.0
11373749.0,Shadow Puppeteer,316480.0,2.0
11373749.0,BattleBlock Theater,238460.0,2.0
11373749.0,Shank 2,102840.0,2.0
11373749.0,Fallout New Vegas,22380.0,2.0
11373749.0,Team Fortress Classic,20.0,2.0
11373749.0,Tomb Raider I,224960.0,2.0
11373749.0,Prince of Persia,19980.0,1.0
11373749.0,Hitman Codename 47,6900.0,1.0
11373749.0,Blue Toad Murder Files - The Mysteries of Little Riddle,90400.0,1.0
11373749.0,Always Sometimes Monsters,274310.0,1.0
11373749.0,Amnesia The Dark Descent,57300.0,1.0
11373749.0,Back to Bed,308040.0,1.0
11373749.0,BEEP,104200.0,1.0
11373749.0,BioShock 2,8850.0,1.0
11373749.0,BioShock Infinite,8870.0,1.0
11373749.0,Blackwell Epiphany,236930.0,1.0
11373749.0,Borderlands 2,49520.0,1.0
11373749.0,Borderlands 2 Headhunter 4 Wedding Day Massacre,245950.0,1.0
11373749.0,Call of Juarez Gunslinger,204450.0,1.0
11373749.0,Capsized,95300.0,1.0
11373749.0,Chaser,39670.0,1.0
11373749.0,Closure,72000.0,1.0
11373749.0,Damned,251170.0,1.0
11373749.0,Day of Defeat,30.0,1.0
11373749.0,Deadlight,211400.0,1.0
11373749.0,Deadlight Original Soundtrack,211419.0,1.0
11373749.0,Dead Space 2,47780.0,1.0
11373749.0,Deathmatch Classic,40.0,1.0
11373749.0,Deponia,214340.0,1.0
